card,level,trophies,win,draw,lose
Cannon,13,4900,6,0,7
Cannon,5,5000,1,0,0
Cannon,9,5000,3,0,1
Cannon,10,5000,7,0,11
Cannon,11,5000,17,0,34
Cannon,12,5000,32,0,35
Cannon,13,5000,12,0,7
Cannon,9,5100,0,0,2
Cannon,10,5100,4,0,9
Cannon,11,5100,22,0,28
Cannon,12,5100,34,0,29
Cannon,13,5100,27,0,20
Cannon,9,5200,0,0,1
Cannon,11,5200,7,0,16
Cannon,12,5200,18,0,38
Cannon,13,5200,34,0,29
Cannon,11,5300,4,0,6
Cannon,12,5300,16,0,21
Cannon,13,5300,42,0,46
Cannon,9,5400,0,0,1
Cannon,11,5400,2,0,1
Cannon,12,5400,9,0,16
Cannon,13,5400,30,0,44
Cannon,12,5500,4,0,7
Cannon,13,5500,39,0,46
Cannon,12,5600,1,0,0
Cannon,13,5600,41,0,35
Cannon,12,5700,3,0,1
Cannon,13,5700,32,0,30
Cannon,12,5800,2,0,1
Cannon,13,5800,23,0,22
Cannon,13,5900,19,0,25
Cannon,12,6000,0,0,1
Cannon,13,6000,23,0,13
Cannon,13,6100,2,0,6
Cannon,13,6200,2,0,2
Cannon,13,6300,5,0,2
Cannon,13,6500,1,0,2
Cannon Cart,11,2300,0,0,1
Cannon Cart,6,3100,0,0,1
Cannon Cart,8,3400,0,0,1
Cannon Cart,7,3500,0,0,1
Cannon Cart,6,3700,1,0,0
Cannon Cart,7,3700,1,0,2
Cannon Cart,8,3700,1,0,0
Cannon Cart,13,3700,0,0,1
Cannon Cart,6,3800,1,0,0
Cannon Cart,7,3800,0,0,2
Cannon Cart,8,3800,0,0,1
Cannon Cart,6,3900,0,0,1
Cannon Cart,7,3900,0,0,1
Cannon Cart,9,3900,1,0,0
Cannon Cart,13,4000,0,0,1
Cannon Cart,10,4100,0,0,1
Cannon Cart,7,4200,1,0,2
Cannon Cart,8,4200,0,0,3
Cannon Cart,10,4200,0,0,1
Cannon Cart,11,4200,0,0,1
Cannon Cart,13,4200,0,0,1
Cannon Cart,6,4300,0,0,1
Cannon Cart,8,4300,1,0,4
Cannon Cart,9,4300,1,0,4
Cannon Cart,11,4300,1,0,0
Cannon Cart,7,4400,1,0,3
Cannon Cart,8,4400,1,0,3
Cannon Cart,9,4400,2,0,6
Cannon Cart,10,4400,0,0,2
Cannon Cart,8,4500,0,0,6
Cannon Cart,9,4500,2,0,7
Cannon Cart,10,4500,2,0,1
Cannon Cart,12,4500,0,0,1
Cannon Cart,13,4500,0,0,1
Cannon Cart,8,4600,6,0,5
Cannon Cart,9,4600,8,0,13
Cannon Cart,10,4600,1,0,9
Cannon Cart,8,4700,6,0,4
Cannon Cart,9,4700,9,0,14
Cannon Cart,10,4700,9,0,12
Cannon Cart,11,4700,4,0,2
Cannon Cart,8,4800,0,0,1
Cannon Cart,9,4800,5,0,7
Cannon Cart,10,4800,11,0,28
Cannon Cart,11,4800,7,0,8
Cannon Cart,12,4800,2,0,0
Cannon Cart,13,4800,1,0,1
Cannon Cart,8,4900,0,0,1
Cannon Cart,9,4900,4,0,14
Cannon Cart,10,4900,15,0,30
Cannon Cart,11,4900,17,0,5
Cannon Cart,12,4900,0,0,3
Cannon Cart,13,4900,1,0,0
Cannon Cart,8,5000,0,0,2
Cannon Cart,9,5000,2,0,5
Cannon Cart,10,5000,8,0,28
Cannon Cart,11,5000,13,0,18
Cannon Cart,12,5000,9,0,7
Cannon Cart,13,5000,5,0,1
Cannon Cart,10,5100,5,0,10
Cannon Cart,11,5100,18,0,19
Cannon Cart,12,5100,12,0,14
Cannon Cart,13,5100,6,0,3
Cannon Cart,10,5200,0,0,2
Cannon Cart,11,5200,9,0,14
Cannon Cart,12,5200,7,0,11
Cannon Cart,13,5200,9,0,5
Cannon Cart,10,5300,0,0,1
Cannon Cart,11,5300,3,0,8
Cannon Cart,12,5300,5,0,10
Cannon Cart,13,5300,20,0,16
Cannon Cart,11,5400,1,0,1
Cannon Cart,12,5400,7,0,6
Cannon Cart,13,5400,18,0,18
Cannon Cart,12,5500,7,0,12
Cannon Cart,13,5500,15,0,11
Cannon Cart,11,5600,0,0,1
Cannon Cart,12,5600,3,0,7
Cannon Cart,13,5600,11,0,16
Cannon Cart,12,5700,1,0,6
Cannon Cart,13,5700,13,0,14
Cannon Cart,12,5800,3,0,6
Cannon Cart,13,5800,19,0,13
Cannon Cart,11,5900,0,0,1
Cannon Cart,12,5900,1,0,1
Cannon Cart,13,5900,18,0,18
Cannon Cart,12,6000,1,0,1
Cannon Cart,13,6000,23,0,14
Cannon Cart,13,6100,12,0,13
Cannon Cart,13,6200,9,0,10
Cannon Cart,13,6300,6,0,6
Cannon Cart,13,6400,4,0,3
Cannon Cart,13,6500,2,0,2
Cannon Cart,13,6600,2,0,0
Cannon Cart,13,6700,1,0,1
Cannon Cart,13,6800,3,0,2
Cannon Cart,13,6900,1,0,1
Cannon Cart,13,7000,0,0,1
Cannon Cart,13,7100,1,0,1
Cannon Cart,13,7300,0,0,1
Clone,10,1000,0,0,1
Clone,10,1700,0,0,1
Clone,8,3300,0,0,1
Clone,9,3300,0,0,1
Clone,6,3400,2,0,0
Clone,6,3500,0,0,1
Clone,6,3600,4,0,2
Clone,7,3600,18,0,15
Clone,8,3600,5,0,0
Clone,9,3600,1,0,0
Clone,6,3700,7,0,10
Clone,7,3700,16,0,37
Clone,8,3700,10,0,11
Clone,9,3700,2,0,1
Clone,6,3800,1,0,3
Clone,7,3800,14,0,30
Clone,8,3800,3,0,8
Clone,9,3800,3,0,3
Clone,6,3900,0,0,3
Clone,7,3900,7,0,16
Clone,8,3900,4,0,6
Clone,9,3900,0,0,1
Clone,10,3900,0,0,1
Clone,6,4000,0,0,2
Clone,7,4000,1,0,5
Clone,8,4000,1,0,1
Clone,9,4000,0,0,3
Clone,10,4000,1,0,0
Clone,11,4000,1,0,0
Clone,6,4100,2,0,0
Clone,7,4100,1,0,8
Clone,8,4100,1,0,4
Clone,9,4100,2,0,4
Clone,10,4100,0,0,1
Clone,12,4100,0,0,2
Clone,13,4100,0,0,1
Clone,6,4200,2,0,4
Clone,7,4200,6,0,30
Clone,8,4200,9,0,29
Clone,9,4200,6,0,16
Clone,10,4200,0,0,6
Clone,11,4200,1,0,0
Clone,12,4200,0,0,1
Clone,13,4200,1,0,3
Clone,6,4300,4,0,5
Clone,7,4300,12,0,30
Clone,8,4300,8,0,29
Clone,9,4300,8,0,14
Clone,10,4300,4,0,4
Clone,11,4300,0,0,1
Clone,6,4400,2,0,6
Clone,7,4400,10,0,49
Clone,8,4400,12,0,61
Clone,9,4400,12,0,45
Clone,10,4400,1,0,10
Clone,11,4400,0,0,1
Clone,12,4400,0,0,1
Clone,6,4500,1,0,4
Clone,7,4500,12,0,47
Clone,8,4500,30,0,57
Clone,9,4500,33,0,74
Clone,10,4500,12,0,26
Clone,11,4500,1,0,6
Clone,13,4500,0,0,2
Clone,6,4600,0,0,5
Clone,7,4600,11,0,20
Clone,8,4600,33,0,64
Clone,9,4600,52,0,80
Clone,10,4600,43,0,57
Clone,11,4600,7,0,5
Clone,13,4600,0,0,2
Clone,6,4700,2,0,1
Clone,7,4700,7,0,13
Clone,8,4700,24,0,44
Clone,9,4700,49,0,101
Clone,10,4700,61,0,84
Clone,11,4700,20,0,18
Clone,12,4700,0,0,3
Clone,13,4700,3,0,1
Clone,6,4800,1,0,0
Clone,7,4800,2,0,6
Clone,8,4800,13,0,22
Clone,9,4800,52,0,89
Clone,10,4800,85,0,136
Clone,11,4800,41,0,50
Clone,12,4800,5,0,11
Clone,6,4900,0,0,1
Clone,7,4900,0,0,2
Clone,8,4900,4,0,13
Clone,9,4900,23,0,55
Clone,10,4900,93,0,139
Clone,11,4900,69,0,86
Clone,12,4900,27,0,12
Clone,13,4900,6,0,3
Clone,7,5000,0,0,2
Clone,8,5000,1,0,6
Clone,9,5000,12,0,32
Clone,10,5000,73,0,113
Clone,11,5000,94,0,127
Clone,12,5000,39,0,31
Clone,13,5000,15,0,6
Clone,7,5100,0,0,1
Clone,9,5100,0,0,9
Clone,10,5100,36,0,59
Clone,11,5100,68,0,125
Clone,12,5100,55,0,49
Clone,13,5100,22,0,25
Clone,9,5200,2,0,1
Clone,10,5200,21,0,30
Clone,11,5200,53,0,75
Clone,12,5200,47,0,65
Clone,13,5200,26,0,27
Clone,9,5300,0,0,1
Clone,10,5300,3,0,5
Clone,11,5300,25,0,43
Clone,12,5300,38,0,46
Clone,13,5300,45,0,40
Clone,9,5400,0,0,1
Clone,10,5400,4,0,2
Clone,11,5400,11,0,13
Clone,12,5400,18,0,41
Clone,13,5400,39,0,38
Clone,10,5500,1,0,0
Clone,11,5500,5,0,16
Clone,12,5500,17,0,21
Clone,13,5500,22,0,24
Clone,11,5600,3,0,2
Clone,12,5600,16,0,16
Clone,13,5600,34,0,25
Clone,11,5700,0,0,2
Clone,12,5700,2,0,3
Clone,13,5700,18,0,15
Clone,12,5800,2,0,6
Clone,13,5800,12,0,7
Clone,12,5900,1,0,1
Clone,13,5900,8,0,6
Clone,11,6000,1,0,0
Clone,12,6000,0,0,1
Clone,13,6000,6,0,7
Clone,12,6100,0,0,2
Clone,13,6100,5,0,4
Clone,12,6200,0,0,1
Clone,13,6200,3,0,2
Clone,12,6300,0,0,1
Clone,13,6300,3,0,1
Clone,13,6400,1,0,2
Clone,12,6500,0,0,1
Clone,13,6500,1,0,1
Clone,12,6600,0,0,1
Clone,13,6600,0,0,1
Clone,13,6700,1,0,0
Clone,13,7100,1,0,0
Clone,13,7200,0,0,1
Dark Prince,7,2400,0,0,2
Dark Prince,7,2500,2,0,1
Dark Prince,8,2600,0,0,1
Dark Prince,7,2700,1,0,1
Dark Prince,8,2700,1,0,0
Dark Prince,7,2800,0,0,1
Dark Prince,8,2800,1,0,0
Dark Prince,7,2900,0,0,1
Dark Prince,7,3000,1,0,0
Dark Prince,7,3100,1,0,0
Dark Prince,7,3200,1,0,0
Dark Prince,10,3300,0,0,1
Dark Prince,6,3400,1,0,0
Dark Prince,7,3400,2,0,4
Dark Prince,8,3400,2,0,1
Dark Prince,7,3500,1,0,8
Dark Prince,8,3500,0,0,2
Dark Prince,7,3600,5,0,5
Dark Prince,8,3600,4,0,7
Dark Prince,9,3600,1,0,0
Dark Prince,10,3600,0,0,1
Dark Prince,13,3600,0,0,1
Dark Prince,6,3700,1,0,2
Dark Prince,7,3700,15,0,17
Dark Prince,8,3700,10,0,15
Dark Prince,9,3700,3,0,3
Dark Prince,10,3700,1,0,0
Dark Prince,11,3700,0,0,1
Dark Prince,6,3800,1,0,1
Dark Prince,7,3800,7,0,13
Dark Prince,8,3800,10,0,24
Dark Prince,9,3800,4,0,8
Dark Prince,7,3900,7,0,4
Dark Prince,8,3900,7,0,6
Dark Prince,9,3900,3,0,1
Dark Prince,10,3900,2,0,0
Dark Prince,11,3900,0,0,1
Dark Prince,7,4000,0,0,1
Dark Prince,8,4000,3,0,3
Dark Prince,9,4000,1,0,2
Dark Prince,10,4000,1,0,0
Dark Prince,11,4000,0,0,1
Dark Prince,12,4000,1,0,0
Dark Prince,7,4100,1,0,2
Dark Prince,8,4100,5,0,6
Dark Prince,9,4100,0,0,7
Dark Prince,10,4100,0,0,1
Dark Prince,11,4100,0,0,1
Dark Prince,7,4200,0,0,5
Dark Prince,8,4200,5,0,20
Dark Prince,9,4200,3,0,12
Dark Prince,10,4200,4,0,3
Dark Prince,11,4200,0,0,2
Dark Prince,12,4200,1,0,1
Dark Prince,13,4200,1,0,1
Dark Prince,6,4300,0,0,1
Dark Prince,7,4300,1,0,17
Dark Prince,8,4300,8,0,23
Dark Prince,9,4300,13,0,20
Dark Prince,10,4300,3,0,5
Dark Prince,11,4300,1,0,1
Dark Prince,12,4300,2,0,0
Dark Prince,13,4300,1,0,2
Dark Prince,6,4400,0,0,1
Dark Prince,7,4400,2,0,8
Dark Prince,8,4400,7,0,28
Dark Prince,9,4400,20,0,44
Dark Prince,10,4400,9,0,12
Dark Prince,11,4400,1,0,2
Dark Prince,7,4500,3,0,3
Dark Prince,8,4500,14,0,29
Dark Prince,9,4500,34,0,76
Dark Prince,10,4500,16,0,43
Dark Prince,11,4500,3,0,3
Dark Prince,12,4500,3,0,1
Dark Prince,13,4500,3,0,4
Dark Prince,7,4600,3,0,2
Dark Prince,8,4600,14,0,24
Dark Prince,9,4600,36,0,70
Dark Prince,10,4600,44,0,51
Dark Prince,11,4600,9,0,13
Dark Prince,12,4600,2,0,2
Dark Prince,13,4600,0,0,4
Dark Prince,8,4700,14,0,13
Dark Prince,9,4700,40,0,65
Dark Prince,10,4700,65,0,102
Dark Prince,11,4700,25,0,35
Dark Prince,12,4700,1,0,3
Dark Prince,13,4700,1,0,2
Dark Prince,8,4800,3,0,5
Dark Prince,9,4800,33,0,42
Dark Prince,10,4800,85,0,105
Dark Prince,11,4800,51,0,72
Dark Prince,12,4800,15,0,13
Dark Prince,13,4800,7,0,5
Dark Prince,8,4900,0,0,3
Dark Prince,9,4900,13,0,16
Dark Prince,10,4900,54,0,121
Dark Prince,11,4900,99,0,125
Dark Prince,12,4900,30,0,37
Dark Prince,13,4900,9,0,7
Dark Prince,7,5000,0,0,1
Dark Prince,8,5000,0,0,1
Dark Prince,9,5000,2,0,13
Dark Prince,10,5000,21,0,55
Dark Prince,11,5000,72,0,119
Dark Prince,12,5000,49,0,55
Dark Prince,13,5000,17,0,17
Dark Prince,9,5100,0,0,1
Dark Prince,10,5100,9,0,22
Dark Prince,11,5100,51,0,80
Dark Prince,12,5100,64,0,69
Dark Prince,13,5100,45,0,28
Dark Prince,10,5200,5,0,5
Dark Prince,11,5200,28,0,48
Dark Prince,12,5200,61,0,78
Dark Prince,13,5200,63,0,64
Dark Prince,10,5300,2,0,0
Dark Prince,11,5300,8,0,17
Dark Prince,12,5300,34,0,53
Dark Prince,13,5300,74,0,66
Dark Prince,11,5400,0,0,4
Dark Prince,12,5400,21,0,25
Dark Prince,13,5400,80,0,71
Dark Prince,11,5500,1,0,1
Dark Prince,12,5500,15,0,25
Dark Prince,13,5500,72,0,85
Dark Prince,9,5600,0,0,1
Dark Prince,11,5600,1,0,1
Dark Prince,12,5600,5,0,9
Dark Prince,13,5600,88,0,83
Dark Prince,12,5700,5,0,8
Dark Prince,13,5700,55,0,85
Dark Prince,11,5800,0,0,1
Dark Prince,12,5800,3,0,6
Dark Prince,13,5800,64,0,64
Dark Prince,12,5900,4,0,3
Dark Prince,13,5900,38,0,46
Dark Prince,13,6000,38,0,31
Dark Prince,12,6100,0,0,1
Dark Prince,13,6100,16,0,17
Dark Prince,13,6200,14,0,13
Dark Prince,13,6300,7,0,13
Dark Prince,13,6400,8,0,8
Dark Prince,13,6500,2,0,4
Dark Prince,13,6600,4,0,2
Dark Prince,13,6700,1,0,1
Dark Prince,13,6800,1,0,0
Dark Prince,13,7000,2,0,0
Dart Goblin,5,2800,0,0,1
Dart Goblin,6,3000,0,0,1
Dart Goblin,5,3200,0,0,1
Dart Goblin,5,3600,1,0,1
Dart Goblin,7,3600,2,0,0
Dart Goblin,8,3600,2,0,2
Dart Goblin,9,3600,1,0,0
Dart Goblin,13,3600,0,0,3
Dart Goblin,5,3700,0,0,1
Dart Goblin,6,3700,1,0,2
Dart Goblin,7,3700,2,0,3
Dart Goblin,11,3700,0,0,1
Dart Goblin,13,3700,0,0,1
Dart Goblin,4,3800,0,0,1
Dart Goblin,5,3800,1,0,1
Dart Goblin,6,3800,0,0,3
Dart Goblin,7,3800,2,0,5
Dart Goblin,8,3800,1,0,3
Dart Goblin,9,3800,1,0,0
Dart Goblin,13,3800,1,0,0
Dart Goblin,7,3900,2,0,0
Dart Goblin,8,3900,1,0,2
Dart Goblin,9,3900,1,0,0
Dart Goblin,6,4000,1,0,0
Dart Goblin,7,4000,0,0,1
Dart Goblin,8,4000,0,0,1
Dart Goblin,10,4000,0,0,1
Dart Goblin,12,4000,0,0,1
Dart Goblin,13,4000,1,0,0
Dart Goblin,7,4100,1,0,2
Dart Goblin,11,4100,0,0,1
Dart Goblin,12,4100,0,0,1
Dart Goblin,13,4100,1,0,1
Dart Goblin,6,4200,0,0,2
Dart Goblin,7,4200,0,0,2
Dart Goblin,8,4200,1,0,7
Dart Goblin,9,4200,0,0,5
Dart Goblin,12,4200,0,0,1
Dart Goblin,13,4200,0,0,2
Dart Goblin,5,4300,0,0,1
Dart Goblin,6,4300,0,0,1
Dart Goblin,7,4300,5,0,4
Dart Goblin,8,4300,1,0,6
Dart Goblin,9,4300,2,0,5
Dart Goblin,10,4300,2,0,2
Dart Goblin,11,4300,0,0,1
Dart Goblin,13,4300,0,0,1
Dart Goblin,6,4400,2,0,0
Dart Goblin,7,4400,3,0,11
Dart Goblin,8,4400,6,0,17
Dart Goblin,9,4400,1,0,8
Dart Goblin,10,4400,2,0,2
Dart Goblin,11,4400,0,0,2
Dart Goblin,13,4400,3,0,3
Dart Goblin,6,4500,1,0,1
Dart Goblin,7,4500,5,0,9
Dart Goblin,8,4500,8,0,22
Dart Goblin,9,4500,11,0,21
Dart Goblin,10,4500,1,0,1
Dart Goblin,11,4500,1,0,0
Dart Goblin,13,4500,0,0,1
Dart Goblin,5,4600,0,0,1
Dart Goblin,6,4600,0,0,1
Dart Goblin,7,4600,3,0,6
Dart Goblin,8,4600,19,0,19
Dart Goblin,9,4600,15,0,20
Dart Goblin,10,4600,10,0,13
Dart Goblin,11,4600,4,0,1
Dart Goblin,12,4600,0,0,1
Dart Goblin,13,4600,1,0,1
Dart Goblin,7,4700,4,0,2
Dart Goblin,8,4700,5,0,18
Dart Goblin,9,4700,26,0,48
Dart Goblin,10,4700,17,0,21
Dart Goblin,11,4700,1,0,6
Dart Goblin,12,4700,1,0,3
Dart Goblin,13,4700,4,0,4
Dart Goblin,7,4800,1,0,0
Dart Goblin,8,4800,9,0,10
Dart Goblin,9,4800,25,0,40
Dart Goblin,10,4800,34,0,48
Dart Goblin,11,4800,20,0,13
Dart Goblin,12,4800,6,0,5
Dart Goblin,13,4800,5,0,4
Dart Goblin,3,4900,0,0,1
Dart Goblin,6,4900,0,0,1
Dart Goblin,7,4900,1,0,0
Dart Goblin,8,4900,1,0,3
Dart Goblin,9,4900,13,0,33
Dart Goblin,10,4900,34,0,64
Dart Goblin,11,4900,32,0,39
Dart Goblin,12,4900,13,0,12
Dart Goblin,13,4900,8,0,13
Dart Goblin,9,5000,6,0,12
Dart Goblin,10,5000,24,0,44
Dart Goblin,11,5000,57,0,72
Dart Goblin,12,5000,32,0,19
Dart Goblin,13,5000,22,0,15
Dart Goblin,9,5100,3,0,0
Dart Goblin,10,5100,16,0,20
Dart Goblin,11,5100,47,0,63
Dart Goblin,12,5100,44,0,41
Dart Goblin,13,5100,48,0,34
Dart Goblin,9,5200,0,0,1
Dart Goblin,10,5200,0,0,9
Dart Goblin,11,5200,32,0,46
Dart Goblin,12,5200,46,0,47
Dart Goblin,13,5200,88,0,69
Dart Goblin,9,5300,0,0,1
Dart Goblin,10,5300,0,0,1
Dart Goblin,11,5300,12,0,14
Dart Goblin,12,5300,36,0,31
Dart Goblin,13,5300,101,0,83
Dart Goblin,10,5400,0,0,1
Dart Goblin,11,5400,6,0,10
Dart Goblin,12,5400,20,0,29
Dart Goblin,13,5400,92,0,131
Dart Goblin,11,5500,2,0,4
Dart Goblin,12,5500,11,0,18
Dart Goblin,13,5500,104,0,103
Dart Goblin,11,5600,0,0,1
Dart Goblin,12,5600,11,0,12
Dart Goblin,13,5600,76,0,91
Dart Goblin,11,5700,1,0,1
Dart Goblin,12,5700,5,0,6
Dart Goblin,13,5700,63,0,55
Dart Goblin,12,5800,0,0,7
Dart Goblin,13,5800,51,0,34
Dart Goblin,12,5900,4,0,4
Dart Goblin,13,5900,34,0,35
Dart Goblin,11,6000,0,0,1
Dart Goblin,12,6000,2,0,2
Dart Goblin,13,6000,34,0,20
Dart Goblin,13,6100,16,0,12
Dart Goblin,13,6200,16,0,6
Dart Goblin,13,6300,6,0,9
Dart Goblin,13,6400,2,0,4
Dart Goblin,13,6500,1,0,2
Dart Goblin,13,6600,1,0,0
Dart Goblin,13,6800,2,0,0
Dart Goblin,13,7100,1,0,0
Dart Goblin,13,7200,0,0,1
Dart Goblin,13,7400,2,0,0
Earthquake,3,3500,0,0,1
Earthquake,7,3500,0,0,1
Earthquake,7,3600,0,0,1
Earthquake,8,3600,0,0,1
Earthquake,6,3700,0,0,1
Earthquake,7,3700,1,0,0
Earthquake,7,3800,0,0,1
Earthquake,8,3800,1,0,0
Earthquake,8,3900,1,0,0
Earthquake,3,4100,0,0,1
Earthquake,7,4100,0,0,1
Earthquake,10,4100,0,0,1
Earthquake,3,4200,0,0,1
Earthquake,5,4200,0,0,2
Earthquake,7,4200,0,0,3
Earthquake,8,4200,0,0,1
Earthquake,9,4200,0,0,1
Earthquake,10,4200,1,0,0
Earthquake,13,4200,1,0,1
Earthquake,6,4300,1,0,1
Earthquake,7,4300,1,0,3
Earthquake,9,4300,0,0,1
Earthquake,10,4300,0,0,1
Earthquake,11,4300,1,0,0
Earthquake,13,4300,0,0,1
Earthquake,3,4400,0,0,1
Earthquake,6,4400,0,0,1
Earthquake,7,4400,0,0,5
Earthquake,8,4400,0,0,4
Earthquake,10,4400,0,0,1
Earthquake,11,4400,0,0,1
Earthquake,12,4400,0,0,1
Earthquake,3,4500,0,0,1
Earthquake,6,4500,0,0,1
Earthquake,7,4500,1,0,10
Earthquake,8,4500,1,0,8
Earthquake,9,4500,2,0,2
Earthquake,10,4500,0,0,2
Earthquake,12,4500,1,0,0
Earthquake,5,4600,0,0,1
Earthquake,7,4600,3,0,3
Earthquake,8,4600,8,0,7
Earthquake,9,4600,6,0,6
Earthquake,10,4600,0,0,5
Earthquake,12,4600,1,0,1
Earthquake,13,4600,0,0,2
Earthquake,8,4700,2,0,15
Earthquake,9,4700,7,0,8
Earthquake,10,4700,4,0,1
Earthquake,11,4700,1,0,1
Earthquake,13,4700,1,0,1
Earthquake,8,4800,1,0,6
Earthquake,9,4800,10,0,17
Earthquake,10,4800,11,0,11
Earthquake,11,4800,3,0,3
Earthquake,12,4800,1,0,0
Earthquake,13,4800,0,0,1
Earthquake,7,4900,0,0,1
Earthquake,8,4900,0,0,1
Earthquake,9,4900,7,0,17
Earthquake,10,4900,10,0,10
Earthquake,11,4900,4,0,4
Earthquake,12,4900,1,0,2
Earthquake,13,4900,3,0,1
Earthquake,8,5000,1,0,1
Earthquake,9,5000,3,0,8
Earthquake,10,5000,11,0,23
Earthquake,11,5000,8,0,17
Earthquake,12,5000,1,0,2
Earthquake,13,5000,1,0,1
Earthquake,9,5100,1,0,1
Earthquake,10,5100,11,0,10
Earthquake,11,5100,16,0,13
Earthquake,12,5100,3,0,8
Earthquake,13,5100,7,0,9
Earthquake,6,5200,0,0,1
Earthquake,9,5200,0,0,1
Earthquake,10,5200,4,0,11
Earthquake,11,5200,15,0,14
Earthquake,12,5200,7,0,10
Earthquake,13,5200,10,0,3
Earthquake,10,5300,2,0,1
Earthquake,11,5300,5,0,12
Earthquake,12,5300,9,0,7
Earthquake,13,5300,15,0,10
Earthquake,10,5400,1,0,0
Earthquake,11,5400,0,0,5
Earthquake,12,5400,7,0,11
Earthquake,13,5400,12,0,15
Earthquake,11,5500,3,0,5
Earthquake,12,5500,8,0,7
Earthquake,13,5500,25,0,20
Earthquake,11,5600,1,0,3
Earthquake,12,5600,0,0,10
Earthquake,13,5600,29,0,25
Earthquake,11,5700,0,0,1
Earthquake,12,5700,4,0,6
Earthquake,13,5700,35,0,21
Earthquake,12,5800,7,0,4
Earthquake,13,5800,30,0,15
Earthquake,11,5900,1,0,0
Earthquake,12,5900,1,0,2
Earthquake,13,5900,21,0,20
Earthquake,11,6000,1,0,0
Earthquake,13,6000,18,0,16
Earthquake,12,6100,1,0,1
Earthquake,13,6100,15,0,6
Earthquake,13,6200,12,0,13
Earthquake,13,6300,2,0,7
Earthquake,13,6400,7,0,1
Earthquake,13,6500,2,0,3
Earthquake,13,6600,3,0,0
Earthquake,13,6700,1,0,0
Earthquake,13,6800,1,0,0
Earthquake,13,6900,1,0,0
Earthquake,13,7000,1,0,0
Earthquake,13,7100,1,0,0
Earthquake,13,7300,1,0,0
Electro Dragon,10,1600,0,0,1
Electro Dragon,6,3400,1,0,3
Electro Dragon,7,3400,1,0,0
Electro Dragon,8,3400,1,0,0
Electro Dragon,10,3400,0,0,1
Electro Dragon,6,3500,0,0,1
Electro Dragon,7,3500,0,0,2
Electro Dragon,6,3600,0,0,2
Electro Dragon,7,3600,5,0,8
Electro Dragon,6,3700,0,0,3
Electro Dragon,7,3700,6,0,6
Electro Dragon,8,3700,2,0,5
Electro Dragon,9,3700,1,0,0
Electro Dragon,6,3800,1,0,1
Electro Dragon,7,3800,3,0,5
Electro Dragon,8,3800,4,0,6
Electro Dragon,9,3800,0,0,2
Electro Dragon,10,3800,0,0,1
Electro Dragon,7,3900,0,0,4
Electro Dragon,8,3900,2,0,2
Electro Dragon,7,4000,2,0,0
Electro Dragon,8,4000,1,0,0
Electro Dragon,7,4100,0,0,1
Electro Dragon,8,4100,1,0,2
Electro Dragon,9,4100,0,0,3
Electro Dragon,11,4100,0,0,1
Electro Dragon,12,4100,0,0,1
Electro Dragon,6,4200,1,0,1
Electro Dragon,7,4200,1,0,4
Electro Dragon,8,4200,2,0,5
Electro Dragon,9,4200,3,0,5
Electro Dragon,11,4200,0,0,1
Electro Dragon,12,4200,0,0,1
Electro Dragon,6,4300,1,0,0
Electro Dragon,7,4300,2,0,5
Electro Dragon,8,4300,3,0,10
Electro Dragon,9,4300,8,0,5
Electro Dragon,10,4300,2,0,0
Electro Dragon,12,4300,0,0,1
Electro Dragon,7,4400,5,0,11
Electro Dragon,8,4400,5,0,19
Electro Dragon,9,4400,2,0,6
Electro Dragon,10,4400,2,0,2
Electro Dragon,11,4400,1,0,0
Electro Dragon,13,4400,0,0,1
Electro Dragon,6,4500,1,0,2
Electro Dragon,7,4500,1,0,7
Electro Dragon,8,4500,12,0,18
Electro Dragon,9,4500,7,0,18
Electro Dragon,10,4500,3,0,10
Electro Dragon,12,4500,0,0,2
Electro Dragon,7,4600,4,0,6
Electro Dragon,8,4600,3,0,13
Electro Dragon,9,4600,13,0,31
Electro Dragon,10,4600,14,0,14
Electro Dragon,11,4600,4,0,0
Electro Dragon,13,4600,0,0,1
Electro Dragon,7,4700,0,0,5
Electro Dragon,8,4700,8,0,7
Electro Dragon,9,4700,17,0,16
Electro Dragon,10,4700,18,0,26
Electro Dragon,11,4700,4,0,5
Electro Dragon,12,4700,1,0,1
Electro Dragon,13,4700,0,0,2
Electro Dragon,8,4800,1,0,4
Electro Dragon,9,4800,10,0,25
Electro Dragon,10,4800,20,0,40
Electro Dragon,11,4800,19,0,13
Electro Dragon,12,4800,1,0,3
Electro Dragon,13,4800,3,0,1
Electro Dragon,8,4900,2,0,0
Electro Dragon,9,4900,4,0,9
Electro Dragon,10,4900,20,0,32
Electro Dragon,11,4900,16,0,24
Electro Dragon,12,4900,7,0,4
Electro Dragon,13,4900,1,0,0
Electro Dragon,9,5000,0,0,6
Electro Dragon,10,5000,11,0,25
Electro Dragon,11,5000,20,0,30
Electro Dragon,12,5000,5,0,10
Electro Dragon,13,5000,7,0,3
Electro Dragon,10,5100,9,0,8
Electro Dragon,11,5100,22,0,22
Electro Dragon,12,5100,7,0,13
Electro Dragon,13,5100,5,0,4
Electro Dragon,6,5200,0,0,1
Electro Dragon,9,5200,0,0,1
Electro Dragon,10,5200,2,0,3
Electro Dragon,11,5200,5,0,14
Electro Dragon,12,5200,9,0,11
Electro Dragon,13,5200,10,0,8
Electro Dragon,10,5300,0,0,3
Electro Dragon,11,5300,0,0,7
